"","coral_num","umol.cm2.hr","Rate","genotype","wound","temp","date","chamber_vol","SA","file.names.full","wound_status","timepoint"
"883",24,0.578107117120552,"Gross Photosynthesis",70,"2","H",20230622,647.268188931026,17.3189587906174,"20230622_10_H_24_O2","wounded","10"
"884",3,0.376563672865349,"Gross Photosynthesis",68,"1","H",20230622,646.500260473849,28.331390971547,"20230622_10_H_3_O2","wounded","10"
"885",32,0.519549697398755,"Gross Photosynthesis",70,"0","H",20230622,646.165603127074,25.8268461649421,"20230622_10_H_32_O2","no wound","10"
"886",43,0.552886192234356,"Gross Photosynthesis",69,"2","H",20230622,646.095839134721,33.5917455977173,"20230622_10_H_43_O2","wounded","10"
"887",46,0.703042094367411,"Gross Photosynthesis",69,"1","H",20230622,647.054700623601,15.7708420978616,"20230622_10_H_46_O2","wounded","10"
"888",51,0.546648707258355,"Gross Photosynthesis",69,"0","H",20230622,647.2970387023,15.9545627524993,"20230622_10_H_51_O2","no wound","10"
"889",56,0.461793817163587,"Gross Photosynthesis",65,"1","H",20230622,646.989657502911,21.0420038213635,"20230622_10_H_56_O2","wounded","10"
"890",58,0.461552646866124,"Gross Photosynthesis",65,"0","H",20230622,647.647432287952,11.4750209085392,"20230622_10_H_58_O2","no wound","10"
"891",63,0.549080480710518,"Gross Photosynthesis",65,"2","H",20230622,647.37099902502,19.0399890406792,"20230622_10_H_63_O2","wounded","10"
"892",7,0.414481877443775,"Gross Photosynthesis",68,"2","H",20230622,645.632669170454,42.9452883382418,"20230622_10_H_7_O2","wounded","10"
"893",74,0.463955588219461,"Gross Photosynthesis",67,"1","H",20230622,647.068338697294,17.9052438208582,"20230622_10_H_74_O2","wounded","10"
"894",76,0.445086526811064,"Gross Photosynthesis",67,"2","H",20230622,646.612512311169,20.882599135722,"20230622_10_H_76_O2","wounded","10"
"895",81,0.644107503674675,"Gross Photosynthesis",67,"0","H",20230622,646.647656577993,19.6073616505898,"20230622_10_H_81_O2","no wound","10"
"896",92,0.433934816005716,"Gross Photosynthesis",66,"1","H",20230622,647.27658159176,11.3237215458964,"20230622_10_H_92_O2","wounded","10"
"897",97,0.475158530360641,"Gross Photosynthesis",66,"0","H",20230622,646.098461841201,30.9548138487998,"20230622_10_H_97_O2","no wound","10"
"898",98,0.495679379817019,"Gross Photosynthesis",66,"2","H",20230622,645.990406334248,26.7616600841279,"20230622_10_H_98_O2","wounded","10"
"899",101,0.452199522436447,"Gross Photosynthesis",66,"2","A",20230623,647.40983637524,13.5499835962119,"20230623_10_A_101_O2","wounded","10"
"900",108,0.445086327752887,"Gross Photosynthesis",66,"0","A",20230623,647.166399944341,21.9930283865468,"20230623_10_A_108_O2","no wound","10"
"902",12,0.294144409024144,"Gross Photosynthesis",68,"1","A",20230623,646.35665350051,34.6832624282118,"20230623_10_A_12_O2","wounded","10"
"903",16,0.415114919638311,"Gross Photosynthesis",68,"2","A",20230623,646.082979702405,40.2164962620056,"20230623_10_A_16_O2","wounded","10"
"904",20,0.342661022515134,"Gross Photosynthesis",70,"1","A",20230623,647.369861550797,13.4311055255641,"20230623_10_A_20_O2","wounded","10"
"905",29,0.314209757719086,"Gross Photosynthesis",70,"2","A",20230623,646.937313450422,17.0676937776571,"20230623_10_A_29_O2","wounded","10"
"906",34,0.358308411145285,"Gross Photosynthesis",70,"0","A",20230623,647.111050187421,18.0673502808327,"20230623_10_A_34_O2","no wound","10"
"908",42,0.357378985895468,"Gross Photosynthesis",69,"2","A",20230623,646.669277127559,23.8059189639275,"20230623_10_A_42_O2","wounded","10"
"909",54,0.327718427100183,"Gross Photosynthesis",69,"1","A",20230623,647.54769826979,11.7506018904958,"20230623_10_A_54_O2","wounded","10"
"910",62,0.309465176633459,"Gross Photosynthesis",65,"2","A",20230623,647.501060974608,15.1170127092981,"20230623_10_A_62_O2","wounded","10"
"911",67,0.329094363218415,"Gross Photosynthesis",65,"1","A",20230623,646.87632621826,15.0278541563122,"20230623_10_A_67_O2","wounded","10"
"912",68,0.511453461187063,"Gross Photosynthesis",65,"0","A",20230623,647.524635871074,17.621557515903,"20230623_10_A_68_O2","no wound","10"
"913",75,0.321669125891955,"Gross Photosynthesis",67,"1","A",20230623,646.566777577707,28.3692158122077,"20230623_10_A_75_O2","wounded","10"
"914",77,0.382558390300973,"Gross Photosynthesis",67,"0","A",20230623,647.421111325723,18.8670754833733,"20230623_10_A_77_O2","no wound","10"
"915",78,0.358166436916848,"Gross Photosynthesis",67,"2","A",20230623,646.867101258773,19.5452208409329,"20230623_10_A_78_O2","wounded","10"
"916",91,0.499643556486487,"Gross Photosynthesis",66,"1","A",20230623,646.617002357134,19.7289414955706,"20230623_10_A_91_O2","wounded","10"
"917",14,0.522984894811512,"Gross Photosynthesis",68,"2","H",20230623,646.669789625308,17.0595884546583,"20230623_10_H_14_O2","wounded","10"
"918",2,0.319492152070397,"Gross Photosynthesis",68,"1","H",20230623,645.611481773086,49.0972284942714,"20230623_10_H_2_O2","wounded","10"
"919",28,0.38820916780353,"Gross Photosynthesis",70,"0","H",20230623,647.107975200925,17.943068661519,"20230623_10_H_28_O2","no wound","10"
"920",33,0.361104519882148,"Gross Photosynthesis",70,"2","H",20230623,647.372936537293,17.478363476259,"20230623_10_H_33_O2","wounded","10"
"921",35,0.461038064480559,"Gross Photosynthesis",70,"1","H",20230623,647.552823247283,9.85665808312786,"20230623_10_H_35_O2","wounded","10"
"922",45,0.498298258740687,"Gross Photosynthesis",69,"2","H",20230623,646.337691083788,30.4225643052172,"20230623_10_H_45_O2","wounded","10"
"923",47,0.586315644583934,"Gross Photosynthesis",69,"0","H",20230623,647.160762469099,20.6016146050996,"20230623_10_H_47_O2","no wound","10"
"924",50,0.36103705034066,"Gross Photosynthesis",69,"1","H",20230623,646.541665187993,26.9832055794263,"20230623_10_H_50_O2","wounded","10"
"925",55,0.5888503283712,"Gross Photosynthesis",65,"2","H",20230623,646.989588220846,22.6225418061141,"20230623_10_H_55_O2","wounded","10"
"926",60,0.469044197136184,"Gross Photosynthesis",65,"0","H",20230623,647.023925570047,26.5428163631625,"20230623_10_H_60_O2","no wound","10"
"927",70,0.425555793180518,"Gross Photosynthesis",65,"1","H",20230623,647.266337005447,17.680996551227,"20230623_10_H_70_O2","wounded","10"
"928",73,0.356276198475969,"Gross Photosynthesis",67,"2","H",20230623,646.749739274193,25.305403718691,"20230623_10_H_73_O2","wounded","10"
"929",84,0.402136332354963,"Gross Photosynthesis",67,"1","H",20230623,646.829176425328,17.9025420465253,"20230623_10_H_84_O2","wounded","10"
"930",89,0.472037410101068,"Gross Photosynthesis",67,"0","H",20230623,647.079275326967,18.9778482310224,"20230623_10_H_89_O2","no wound","10"
"931",94,0.355812541899122,"Gross Photosynthesis",66,"2","H",20230623,646.25312895516,18.7752151560544,"20230623_10_H_94_O2","wounded","10"
"932",96,0.440544087090193,"Gross Photosynthesis",66,"1","H",20230623,646.516552798279,22.3442590498247,"20230623_10_H_96_O2","wounded","10"
"933",99,0.493816219747509,"Gross Photosynthesis",66,"0","H",20230623,646.93167597518,21.9200804795583,"20230623_10_H_99_O2","no wound","10"
"934",1,0.356209206606967,"Gross Photosynthesis",68,"0","A",20230624,645.913478475172,34.4536116099147,"20230624_10_A_1_O2","no wound","10"
"935",102,0.378325661953368,"Gross Photosynthesis",66,"2","A",20230624,647.295892122805,17.6053468699056,"20230624_10_A_102_O2","wounded","10"
"936",105,0.332320951382334,"Gross Photosynthesis",66,"1","A",20230624,645.882595322877,35.9747105593413,"20230624_10_A_105_O2","wounded","10"
"937",107,0.440806785305367,"Gross Photosynthesis",66,"0","A",20230624,647.61990350027,10.6752957059987,"20230624_10_A_107_O2","no wound","10"
"938",21,0.338381770057827,"Gross Photosynthesis",70,"0","A",20230624,647.425182607835,15.9950893674929,"20230624_10_A_21_O2","no wound","10"
"939",22,0.316108331030053,"Gross Photosynthesis",70,"1","A",20230624,647.170265740589,16.0464230798181,"20230624_10_A_22_O2","wounded","10"
"940",27,0.318628276721993,"Gross Photosynthesis",70,"2","A",20230624,646.638447389209,21.8363254752382,"20230624_10_A_27_O2","wounded","10"
"941",38,0.349498279484672,"Gross Photosynthesis",69,"1","A",20230624,647.168171967552,16.3436182564379,"20230624_10_A_38_O2","wounded","10"
"942",4,0.331712474791433,"Gross Photosynthesis",68,"2","A",20230624,645.83967297562,37.2823693364684,"20230624_10_A_4_O2","wounded","10"
"943",44,0.41950198816953,"Gross Photosynthesis",69,"2","A",20230624,646.532711850844,32.5542642538809,"20230624_10_A_44_O2","wounded","10"
"944",53,0.395437538805383,"Gross Photosynthesis",69,"0","A",20230624,647.386971249911,14.506411710061,"20230624_10_A_53_O2","no wound","10"
"945",6,0.356563805572085,"Gross Photosynthesis",68,"1","A",20230624,646.622220648173,28.2395306442282,"20230624_10_A_6_O2","wounded","10"
"946",64,0.349130978002286,"Gross Photosynthesis",65,"0","A",20230624,647.541910454644,15.6276480582175,"20230624_10_A_64_O2","no wound","10"
"947",65,0.457344631052876,"Gross Photosynthesis",65,"2","A",20230624,646.955130561044,27.1750315570628,"20230624_10_A_65_O2","wounded","10"
"949",82,0.547331704402279,"Gross Photosynthesis",67,"2","A",20230624,647.357658427394,14.2983750864272,"20230624_10_A_82_O2","wounded","10"
"950",83,0.382662369190803,"Gross Photosynthesis",67,"0","A",20230624,646.953560231267,18.3348259397905,"20230624_10_A_83_O2","no wound","10"
"951",88,0.392730878198027,"Gross Photosynthesis",67,"1","A",20230624,647.090702365186,13.2527884195921,"20230624_10_A_88_O2","wounded","10"
"952",10,0.512168786452197,"Gross Photosynthesis",68,"1","H",20230624,646.592384382396,25.1405954843837,"20230624_10_H_10_O2","wounded","10"
"953",100,0.463048569208817,"Gross Photosynthesis",66,"1","H",20230624,647.08075694326,18.6320211164103,"20230624_10_H_100_O2","wounded","10"
"954",13,0.354469128227181,"Gross Photosynthesis",68,"2","H",20230624,647.262391754214,19.0832174300058,"20230624_10_H_13_O2","wounded","10"
"955",30,0.309880437608965,"Gross Photosynthesis",70,"1","H",20230624,646.804902345645,22.4577335718069,"20230624_10_H_30_O2","wounded","10"
"956",31,0.548713078662278,"Gross Photosynthesis",70,"2","H",20230624,646.626408194246,18.0781573781643,"20230624_10_H_31_O2","wounded","10"
"957",36,0.27721948681092,"Gross Photosynthesis",70,"0","H",20230624,646.723245197204,22.4361193771436,"20230624_10_H_36_O2","no wound","10"
"958",39,0.45031411377964,"Gross Photosynthesis",69,"2","H",20230624,647.055108223558,23.0818434427083,"20230624_10_H_39_O2","wounded","10"
"959",40,0.355311313607506,"Gross Photosynthesis",69,"0","H",20230624,645.409402616531,44.4609837390027,"20230624_10_H_40_O2","no wound","10"
"960",48,0.50250510935033,"Gross Photosynthesis",69,"1","H",20230624,647.036787709485,17.7755586528787,"20230624_10_H_48_O2","wounded","10"
"961",61,0.42901563477414,"Gross Photosynthesis",65,"0","H",20230624,647.61990350027,15.2710138462738,"20230624_10_H_61_O2","no wound","10"
"962",66,0.558813522303083,"Gross Photosynthesis",65,"2","H",20230624,646.519625769363,36.9878759341815,"20230624_10_H_66_O2","wounded","10"
"963",72,0.380958231639651,"Gross Photosynthesis",65,"1","H",20230624,647.070288078076,20.9906701090382,"20230624_10_H_72_O2","wounded","10"
"964",79,0.497621303555008,"Gross Photosynthesis",67,"2","H",20230624,647.08075694326,22.3766803418196,"20230624_10_H_79_O2","wounded","10"
"965",8,0.457697520408891,"Gross Photosynthesis",68,"0","H",20230624,647.466534625315,17.3702925029426,"20230624_10_H_8_O2","no wound","10"
"966",80,0.395629617781096,"Gross Photosynthesis",67,"1","H",20230624,646.488742617068,20.0720668358498,"20230624_10_H_80_O2","wounded","10"
"967",86,0.36314340055097,"Gross Photosynthesis",67,"0","H",20230624,646.677182190392,20.3476478178063,"20230624_10_H_86_O2","no wound","10"
"968",93,0.493759525338729,"Gross Photosynthesis",66,"2","H",20230624,646.763550328165,21.1608818920114,"20230624_10_H_93_O2","wounded","10"
"969",95,0.496650427220926,"Gross Photosynthesis",66,"0","H",20230624,646.444773383293,27.5640870610014,"20230624_10_H_95_O2","no wound","10"
"970",103,0.270996313005149,"Respiration",66,"0","A",20230701,646.675408677049,19.7046255265744,"20230701_F_A_103_O2","no wound","19"
"972",106,0.245875355089337,"Respiration",66,"1","A",20230701,646.439581264867,21.0663197903596,"20230701_F_A_106_O2","wounded","19"
"973",15,0.218946619286515,"Respiration",68,"0","A",20230701,647.119349858739,16.6948489197158,"20230701_F_A_15_O2","no wound","19"
"974",19,0.258687922175775,"Respiration",70,"0","A",20230701,647.274127938574,13.5824048882068,"20230701_F_A_19_O2","no wound","19"
"975",25,0.21615307394068,"Respiration",70,"2","A",20230701,646.665996496518,18.0241218915062,"20230701_F_A_25_O2","wounded","19"
"976",26,0.175402032213915,"Respiration",70,"1","A",20230701,647.326417830411,12.5476253187034,"20230701_F_A_26_O2","wounded","19"
"977",41,0.246246295220276,"Respiration",69,"0","A",20230701,646.331864087684,29.2743102137316,"20230701_F_A_41_O2","no wound","19"
"978",49,0.244355690295449,"Respiration",69,"2","A",20230701,646.73554205266,24.4192217374974,"20230701_F_A_49_O2","wounded","19"
"980",52,0.254145688134555,"Respiration",69,"1","A",20230701,647.66525632951,10.5266981176888,"20230701_F_A_52_O2","wounded","19"
"981",57,0.270475344189922,"Respiration",65,"0","A",20230701,646.995945714005,26.9561878360973,"20230701_F_A_57_O2","no wound","19"
"982",59,0.306361001439093,"Respiration",65,"2","A",20230701,647.070720259331,25.48101905033,"20230701_F_A_59_O2","wounded","19"
"983",69,0.348543252345633,"Respiration",65,"1","A",20230701,647.472306628634,12.1585698147647,"20230701_F_A_69_O2","wounded","19"
"984",85,0.272802309243675,"Respiration",67,"1","A",20230701,646.500760438316,20.3449460434734,"20230701_F_A_85_O2","wounded","19"
"985",87,0.232192451794085,"Respiration",67,"2","A",20230701,647.526688116144,14.9305902803275,"20230701_F_A_87_O2","wounded","19"
"986",9,0.209370247809389,"Respiration",68,"2","A",20230701,646.805087608803,23.1358789293665,"20230701_F_A_9_O2","wounded","19"
"987",90,0.212612763236158,"Respiration",67,"0","A",20230701,647.014770075066,18.9589358106921,"20230701_F_A_90_O2","no wound","19"
"988",18,0.27589384288881,"Respiration",68,"0","H",20230701,646.686739555992,23.4952149156432,"20230701_F_H_18_O2","no wound","19"
"989",23,0.276523239581735,"Respiration",70,"1","H",20230701,647.410553107077,14.5145170330597,"20230701_F_H_23_O2","wounded","19"
"990",24,0.226979746064667,"Respiration",70,"2","H",20230701,647.237297087639,17.3189587906174,"20230701_F_H_24_O2","wounded","19"
"991",3,0.265387008575902,"Respiration",68,"1","H",20230701,646.445120468643,28.331390971547,"20230701_F_H_3_O2","wounded","19"
"992",32,0.191203690177127,"Respiration",70,"0","H",20230701,646.129919758582,25.8268461649421,"20230701_F_H_32_O2","no wound","19"
"993",43,0.248785829414283,"Respiration",69,"2","H",20230701,646.01511155293,33.5917455977173,"20230701_F_H_43_O2","wounded","19"
"994",46,0.25592232923621,"Respiration",69,"1","H",20230701,647.035339016788,15.7708420978616,"20230701_F_H_46_O2","wounded","19"
"995",51,0.266242538406606,"Respiration",69,"0","H",20230701,647.321837675437,15.9545627524993,"20230701_F_H_51_O2","no wound","19"
"996",56,0.341094998107453,"Respiration",65,"1","H",20230701,646.906440713171,21.0420038213635,"20230701_F_H_56_O2","wounded","19"
"997",58,0.345081387581666,"Respiration",65,"0","H",20230701,647.608336334086,11.4750209085392,"20230701_F_H_58_O2","no wound","19"
"998",63,0.26577353623971,"Respiration",65,"2","H",20230701,647.332796640522,19.0399890406792,"20230701_F_H_63_O2","wounded","19"
"999",7,0.216082637185153,"Respiration",68,"2","H",20230701,645.571534394731,42.9452883382418,"20230701_F_H_7_O2","wounded","19"
"1000",74,0.320413845878954,"Respiration",67,"1","H",20230701,647.031164172947,17.9052438208582,"20230701_F_H_74_O2","wounded","19"
"1001",76,0.268896826371,"Respiration",67,"2","H",20230701,646.578715471583,20.882599135722,"20230701_F_H_76_O2","wounded","19"
"1002",81,0.331465252533864,"Respiration",67,"0","H",20230701,646.621507620963,19.6073616505898,"20230701_F_H_81_O2","no wound","19"
"1003",92,0.31001211133395,"Respiration",66,"1","H",20230701,647.249821619165,11.3237215458964,"20230701_F_H_92_O2","wounded","19"
"1004",97,0.256332049125053,"Respiration",66,"0","H",20230701,646.026070518015,30.9548138487998,"20230701_F_H_97_O2","no wound","19"
"1005",98,0.271374603472568,"Respiration",66,"2","H",20230701,646.008327431687,26.7616600841279,"20230701_F_H_98_O2","wounded","19"
"1006",101,0.309449068783572,"Respiration",66,"2","A",20230702,647.284470378168,13.5499835962119,"20230702_F_A_101_O2","wounded","19"
"1007",108,0.235921754334018,"Respiration",66,"0","A",20230702,647.010031345855,21.9930283865468,"20230702_F_A_108_O2","no wound","19"
"1009",12,0.235709959439871,"Respiration",68,"1","A",20230702,646.204555409717,34.6832624282118,"20230702_F_A_12_O2","wounded","19"
"1010",16,0.214289074204579,"Respiration",68,"2","A",20230702,645.835663173167,40.2164962620056,"20230702_F_A_16_O2","wounded","19"
"1011",20,0.229061331006414,"Respiration",70,"1","A",20230702,647.290242518427,13.4311055255641,"20230702_F_A_20_O2","wounded","19"
"1012",29,0.199461280332021,"Respiration",70,"2","A",20230702,646.841589798298,17.0676937776571,"20230702_F_A_29_O2","wounded","19"
"1013",34,0.230730994909141,"Respiration",70,"0","A",20230702,647.018427186232,18.0673502808327,"20230702_F_A_34_O2","no wound","19"
"1015",42,0.243231621782464,"Respiration",69,"2","A",20230702,646.501033523019,23.8059189639275,"20230702_F_A_42_O2","wounded","19"
"1016",54,0.265033850586954,"Respiration",69,"1","A",20230702,647.492792167514,11.7506018904958,"20230702_F_A_54_O2","wounded","19"
"1017",62,0.291661897397656,"Respiration",65,"2","A",20230702,647.384170982641,15.1170127092981,"20230702_F_A_62_O2","wounded","19"
"1018",67,0.229381932204202,"Respiration",65,"1","A",20230702,646.75605717446,15.0278541563122,"20230702_F_A_67_O2","wounded","19"
"1019",68,0.250083715903563,"Respiration",65,"0","A",20230702,647.408833763747,17.621557515903,"20230702_F_A_68_O2","no wound","19"
"1020",75,0.261072334747727,"Respiration",67,"1","A",20230702,646.4448863405,28.3692158122077,"20230702_F_A_75_O2","wounded","19"
"1021",77,0.280911449443867,"Respiration",67,"0","A",20230702,647.308083679227,18.8670754833733,"20230702_F_A_77_O2","no wound","19"
"1022",78,0.323927862459111,"Respiration",67,"2","A",20230702,646.769700415073,19.5452208409329,"20230702_F_A_78_O2","wounded","19"
"1023",91,0.266428665520131,"Respiration",66,"1","A",20230702,646.480043922077,19.7289414955706,"20230702_F_A_91_O2","wounded","19"
"1024",14,0.275554763870292,"Respiration",68,"2","H",20230702,646.518874683819,17.0595884546583,"20230702_F_H_14_O2","wounded","19"
"1025",2,0.230160484501368,"Respiration",68,"1","H",20230702,645.352902351508,49.0972284942714,"20230702_F_H_2_O2","wounded","19"
"1026",28,0.20807844308388,"Respiration",70,"0","H",20230702,646.925548202065,17.943068661519,"20230702_F_H_28_O2","no wound","19"
"1027",33,0.181676314614602,"Respiration",70,"2","H",20230702,647.351112361158,17.478363476259,"20230702_F_H_33_O2","wounded","19"
"1028",35,0.2520924745144,"Respiration",70,"1","H",20230702,647.49803956775,9.85665808312786,"20230702_F_H_35_O2","wounded","19"
"1029",45,0.239972292778502,"Respiration",69,"2","H",20230702,646.169922568163,30.4225643052172,"20230702_F_H_45_O2","wounded","19"
"1030",47,0.286442757071978,"Respiration",69,"0","H",20230702,647.035218866985,20.6016146050996,"20230702_F_H_47_O2","no wound","19"
"1031",50,0.236463037790465,"Respiration",69,"1","H",20230702,646.454856400947,26.9832055794263,"20230702_F_H_50_O2","wounded","19"
"1032",55,0.269442822556219,"Respiration",65,"2","H",20230702,646.834243437968,22.6225418061141,"20230702_F_H_55_O2","wounded","19"
"1033",60,0.302625427776806,"Respiration",65,"0","H",20230702,646.86415361931,26.5428163631625,"20230702_F_H_60_O2","no wound","19"
"1034",70,0.297201658666044,"Respiration",65,"1","H",20230702,647.134919471458,17.680996551227,"20230702_F_H_70_O2","wounded","19"
"1035",73,0.24962872651622,"Respiration",67,"2","H",20230702,646.614377368104,25.305403718691,"20230702_F_H_73_O2","wounded","19"
"1036",84,0.272053391606698,"Respiration",67,"1","H",20230702,646.698860511894,17.9025420465253,"20230702_F_H_84_O2","wounded","19"
"1037",89,0.255688106835038,"Respiration",67,"0","H",20230702,646.947587283053,18.9778482310224,"20230702_F_H_89_O2","no wound","19"
"1038",94,0.259903040345208,"Respiration",66,"2","H",20230702,646.117973305833,18.7752151560544,"20230702_F_H_94_O2","wounded","19"
"1039",96,0.268423026107207,"Respiration",66,"1","H",20230702,646.368799037086,22.3442590498247,"20230702_F_H_96_O2","wounded","19"
"1040",99,0.264762677275624,"Respiration",66,"0","H",20230702,646.861529919192,21.9200804795583,"20230702_F_H_99_O2","no wound","19"
"1041",1,0.188512899147889,"Respiration",68,"0","A",20230703,645.828950446149,34.4536116099147,"20230703_F_A_1_O2","no wound","19"
"1042",102,0.310714840642821,"Respiration",66,"2","A",20230703,647.199752320613,17.6053468699056,"20230703_F_A_102_O2","wounded","19"
"1043",105,0.30734668424669,"Respiration",66,"1","A",20230703,645.736795698286,35.9747105593413,"20230703_F_A_105_O2","wounded","19"
"1044",107,0.317445682872985,"Respiration",66,"0","A",20230703,647.560517214236,10.6752957059987,"20230703_F_A_107_O2","no wound","19"
"1045",21,0.243282041471112,"Respiration",70,"0","A",20230703,647.251065759764,15.9950893674929,"20230703_F_A_21_O2","no wound","19"
"1046",22,0.250088033127987,"Respiration",70,"1","A",20230703,647.099743474921,16.0464230798181,"20230703_F_A_22_O2","wounded","19"
"1047",27,0.230874053420271,"Respiration",70,"2","A",20230703,646.574042526883,21.8363254752382,"20230703_F_A_27_O2","wounded","19"
"1048",38,0.287840687961736,"Respiration",69,"1","A",20230703,647.148438881462,16.3436182564379,"20230703_F_A_38_O2","wounded","19"
"1049",4,0.261028142127083,"Respiration",68,"2","A",20230703,645.712186191754,37.2823693364684,"20230703_F_A_4_O2","wounded","19"
"1050",44,0.20761681336913,"Respiration",69,"2","A",20230703,646.590274329064,32.5542642538809,"20230703_F_A_44_O2","wounded","19"
"1051",53,0.248433909261784,"Respiration",69,"0","A",20230703,647.314945755442,14.506411710061,"20230703_F_A_53_O2","no wound","19"
"1052",6,0.215283582135826,"Respiration",68,"1","A",20230703,646.461990731186,28.2395306442282,"20230703_F_A_6_O2","wounded","19"
"1053",64,0.318702051373964,"Respiration",65,"0","A",20230703,647.541143772924,15.6276480582175,"20230703_F_A_64_O2","no wound","19"
"1054",65,0.276275113400371,"Respiration",65,"2","A",20230703,646.81228349437,27.1750315570628,"20230703_F_A_65_O2","wounded","19"
"1056",82,0.282305937151523,"Respiration",67,"2","A",20230703,647.282482151081,14.2983750864272,"20230703_F_A_82_O2","wounded","19"
"1057",83,0.279400584645409,"Respiration",67,"0","A",20230703,646.902867422668,18.3348259397905,"20230703_F_A_83_O2","no wound","19"
"1058",88,0.285894876514647,"Respiration",67,"1","A",20230703,647.088224131438,13.2527884195921,"20230703_F_A_88_O2","wounded","19"
"1059",10,0.235508784662578,"Respiration",68,"1","H",20230703,646.516969415991,25.1405954843837,"20230703_F_H_10_O2","wounded","19"
"1060",100,0.330069865066198,"Respiration",66,"1","H",20230703,646.554145479049,18.6320211164103,"20230703_F_H_100_O2","wounded","19"
"1061",13,0.22066281006072,"Respiration",68,"2","H",20230703,647.081417246652,19.0832174300058,"20230703_F_H_13_O2","wounded","19"
"1062",30,0.187588509942645,"Respiration",70,"1","H",20230703,646.539484496435,22.4577335718069,"20230703_F_H_30_O2","wounded","19"
"1063",31,0.191502294448555,"Respiration",70,"2","H",20230703,646.770918579136,18.0781573781643,"20230703_F_H_31_O2","wounded","19"
"1064",36,0.195616370442652,"Respiration",70,"0","H",20230703,646.624832359512,22.4361193771436,"20230703_F_H_36_O2","no wound","19"
"1065",39,0.225995346986401,"Respiration",69,"2","H",20230703,646.996069383575,23.0818434427083,"20230703_F_H_39_O2","wounded","19"
"1066",40,0.197593574298132,"Respiration",69,"0","H",20230703,645.258742943746,44.4609837390027,"20230703_F_H_40_O2","no wound","19"
"1067",48,0.258220143285134,"Respiration",69,"1","H",20230703,646.911768733541,17.7755586528787,"20230703_F_H_48_O2","wounded","19"
"1068",61,0.276504309123511,"Respiration",65,"0","H",20230703,647.509727381607,15.2710138462738,"20230703_F_H_61_O2","no wound","19"
"1069",66,0.259552726342602,"Respiration",65,"2","H",20230703,646.349938935489,36.9878759341815,"20230703_F_H_66_O2","wounded","19"
"1070",72,0.244275899287863,"Respiration",65,"1","H",20230703,646.993974957487,20.9906701090382,"20230703_F_H_72_O2","wounded","19"
"1071",79,0.265498402948258,"Respiration",67,"2","H",20230703,646.943185124858,22.3766803418196,"20230703_F_H_79_O2","wounded","19"
"1072",8,0.257850728727315,"Respiration",68,"0","H",20230703,647.350550998935,17.3702925029426,"20230703_F_H_8_O2","no wound","19"
"1073",80,0.260379585448929,"Respiration",67,"1","H",20230703,646.435286798566,20.0720668358498,"20230703_F_H_80_O2","wounded","19"
"1074",86,0.238483980515986,"Respiration",67,"0","H",20230703,646.619596294293,20.3476478178063,"20230703_F_H_86_O2","no wound","19"
"1075",93,0.232575628554637,"Respiration",66,"2","H",20230703,646.690806781278,21.1608818920114,"20230703_F_H_93_O2","wounded","19"
"1076",95,0.22226898536156,"Respiration",66,"0","H",20230703,646.361458278972,27.5640870610014,"20230703_F_H_95_O2","no wound","19"
"1077",103,0.229610597723447,"Net Photosythesis",66,"0","A",20230701,646.675408677049,19.7046255265744,"20230701_F_A_103_O2","no wound","19"
"1079",106,0.193842607694998,"Net Photosythesis",66,"1","A",20230701,646.439581264867,21.0663197903596,"20230701_F_A_106_O2","wounded","19"
"1080",15,0.19718341274792,"Net Photosythesis",68,"0","A",20230701,647.119349858739,16.6948489197158,"20230701_F_A_15_O2","no wound","19"
"1081",19,0.176348534038763,"Net Photosythesis",70,"0","A",20230701,647.274127938574,13.5824048882068,"20230701_F_A_19_O2","no wound","19"
"1082",25,0.107661577458735,"Net Photosythesis",70,"2","A",20230701,646.665996496518,18.0241218915062,"20230701_F_A_25_O2","wounded","19"
"1083",26,0.177344688926813,"Net Photosythesis",70,"1","A",20230701,647.326417830411,12.5476253187034,"20230701_F_A_26_O2","wounded","19"
"1084",41,0.147743786620203,"Net Photosythesis",69,"0","A",20230701,646.331864087684,29.2743102137316,"20230701_F_A_41_O2","no wound","19"
"1085",49,0.113236111286662,"Net Photosythesis",69,"2","A",20230701,646.73554205266,24.4192217374974,"20230701_F_A_49_O2","wounded","19"
"1087",52,0.222818046584922,"Net Photosythesis",69,"1","A",20230701,647.66525632951,10.5266981176888,"20230701_F_A_52_O2","wounded","19"
"1088",57,0.220836683222612,"Net Photosythesis",65,"0","A",20230701,646.995945714005,26.9561878360973,"20230701_F_A_57_O2","no wound","19"
"1089",59,0.09940535017901,"Net Photosythesis",65,"2","A",20230701,647.070720259331,25.48101905033,"20230701_F_A_59_O2","wounded","19"
"1090",69,0.131331679966173,"Net Photosythesis",65,"1","A",20230701,647.472306628634,12.1585698147647,"20230701_F_A_69_O2","wounded","19"
"1091",85,0.152277405327917,"Net Photosythesis",67,"1","A",20230701,646.500760438316,20.3449460434734,"20230701_F_A_85_O2","wounded","19"
"1092",87,0.141169560262988,"Net Photosythesis",67,"2","A",20230701,647.526688116144,14.9305902803275,"20230701_F_A_87_O2","wounded","19"
"1093",9,0.10560593811301,"Net Photosythesis",68,"2","A",20230701,646.805087608803,23.1358789293665,"20230701_F_A_9_O2","wounded","19"
